Filename,Mean_Red,Mean_Green,Mean_Blue,Contrast,Edge_Complexity,Color_Variance,Color_Saturation,Sharpness,Interesting
book_0.png,172.01704489795918,156.05381224489795,148.11257959183675,78.27784301019945,12.693795918367346,6369.722569608285,44.73075102040816,423.4699419292628,1
book_1.png,243.9303102040816,220.1817142857143,124.43574693877552,35.921743858683,8.44726530612245,5995.211455275827,127.12409795918369,845.0752326487963,0
book_10.png,158.40315102040816,167.4784,163.31155918367347,85.00225546982759,17.435755102040815,8609.745701392303,84.92222040816327,966.692211796818,1
book_100.png,178.1447918367347,139.8314448979592,173.48874285714285,81.39479181379437,15.614326530612244,6164.745811122402,102.39991836734694,511.5621900588754,1
book_101.png,213.75646530612244,214.63043265306123,194.6640326530612,57.96740557458271,14.436122448979592,5538.79445736409,71.33207346938775,327.691354837551,0
book_102.png,191.854,169.35261224489795,172.58043265306122,62.90330901353054,13.68673469387755,4368.568057723586,46.08120816326531,494.3897998683882,0
book_103.png,192.27257142857144,193.8460897959184,189.1521632653061,63.83547171113271,32.937673469387754,4489.584786509503,40.687902040816326,967.321881068155,0
book_104.png,134.33589387755103,186.9667346938776,174.66142857142856,64.358067624894,21.27220408163265,7374.689687749297,135.15755918367347,482.9588651327948,1
book_105.png,187.876293877551,198.41757551020407,153.98364081632653,60.9595336391094,20.818408163265307,6558.8528716921655,100.52114285714286,578.905293754269,1
book_106.png,160.52728979591836,164.46465306122448,186.60501224489795,85.7565119316406,32.30069387755102,6696.538506543539,69.2718612244898,2925.687934053877,1
book_107.png,121.11155102040816,109.35065306122448,108.6461306122449,105.45504022253525,23.10195918367347,11332.139988471909,78.90364897959184,863.4538414921117,1
book_108.png,152.81770612244898,135.8397387755102,135.62429387755105,90.92842494408865,17.487795918367347,8464.716712335276,56.755265306122446,784.7295020397503,1
book_109.png,225.2385959183673,193.0995755102041,56.71465306122449,61.82506855707802,24.80681632653061,11262.121669997936,193.21268571428573,1911.0588081632648,1
book_11.png,177.91804897959184,171.90565714285714,161.85159183673468,73.52917762911827,35.394,5833.783097189681,98.62912653061224,1256.6172645035233,1
book_110.png,188.39315918367348,184.80514285714287,168.6856,69.03923425276732,22.01534693877551,5959.3302719771655,60.63892244897959,573.033606304773,1
book_111.png,247.5431836734694,247.5431836734694,247.5431836734694,32.27504179587453,9.250775510204084,1041.6783229254477,0.0,892.4569713933193,0
book_112.png,166.80020408163264,147.20727346938776,174.49694693877552,70.9128653036148,20.606081632653066,4919.638317099253,73.88262040816326,765.6072651885715,1
book_113.png,227.24614693877552,186.07964897959184,189.3113224489796,77.60599439418284,16.33665306122449,7496.3328760297345,58.99190204081633,1088.649711518534,0
book_114.png,179.29617142857143,111.67403265306122,188.40914285714285,86.00667149677547,16.45530612244898,7864.452050564858,138.53902040816325,765.146570270654,1
book_115.png,237.33299591836732,154.0861632653061,129.80742857142857,65.80124999558791,9.973102040816327,8219.0856050827,121.37407346938777,360.4709958831154,1
book_116.png,221.5807836734694,214.42422040816328,208.9844326530612,79.57090581479089,14.719224489795918,6823.485957669964,25.854391836734692,1335.6475183379594,0
book_117.png,215.56661224489795,224.57493061224488,230.4253306122449,44.8128559000309,7.433510204081632,2051.36406636965,18.62811428571429,590.5569142857142,0
book_118.png,141.85228571428573,141.91930612244897,144.2369469387755,107.13643604175212,13.495224489795918,11425.054702102894,55.99064489795919,731.6092571428571,1
book_119.png,239.82573877551025,238.6990857142857,239.3331836734694,45.64040042480831,9.24869387755102,2018.335231014959,4.298448979591837,647.7240162303041,0
book_12.png,160.75123265306124,164.32862040816326,155.73871836734693,85.00206546771471,17.760489795918367,7653.007472789114,47.53152653061225,437.270166498359,1
book_120.png,243.40231020408163,240.3526857142857,239.91269387755105,42.9832017343583,12.762489795918368,1892.0747921235488,7.142375510204082,912.7747509910204,0
book_121.png,228.00595918367347,224.59168163265304,212.20368163265303,60.594999794523964,19.423714285714286,4757.888064023368,41.89169795918368,1169.8455346938777,0
book_122.png,220.32135510204083,177.44622857142858,136.0921632653061,68.59336224446211,13.053918367346938,7372.337833389709,106.8680163265306,611.9566368740358,1
book_123.png,196.9918612244898,124.17340408163264,120.96783673469388,87.9377875687638,14.265428571428572,9443.334504100878,124.33684897959184,654.5926122448315,1
book_124.png,150.19047346938777,163.8249551020408,182.73044897959184,66.27200071926211,28.703632653061224,5330.975462284049,107.71408163265306,1352.9388037408414,1
book_125.png,205.86514285714287,213.8129551020408,193.18243265306123,57.71193652845561,18.863755102040816,3921.2482269074926,43.08751836734694,886.5812489235485,0
book_126.png,185.38471836734692,161.59627755102042,159.6958857142857,74.57915185988202,32.76489795918367,6220.10349054765,84.20364081632653,1344.207332418159,1
book_127.png,165.42486530612246,166.00609795918368,110.0446693877551,71.46009235629198,28.01669387755102,8537.320363050769,135.0941306122449,1064.5869679779423,1
book_128.png,216.60655510204083,158.24271020408165,174.29890612244898,63.49089749738809,33.61004081632653,5536.814352417596,93.56311836734696,872.882424478534,1
book_129.png,158.02262040816328,146.63338775510204,136.50029387755103,93.81020377097288,20.11481632653061,9655.773369872852,60.62557551020408,802.5095000232567,1
book_13.png,243.72327346938772,219.26882448979592,212.88155102040812,54.02785347438667,15.458204081632651,4047.042550874292,35.595232653061224,1011.5697224473136,0
book_130.png,181.27638367346935,148.8158530612245,156.84341224489796,88.42616265893062,17.171387755102042,8088.897235121,55.554391836734695,588.4509051945688,1
book_131.png,111.91990204081632,108.18415510204082,106.74470204081632,95.62905312637768,32.72326530612245,9264.800470713284,39.71101224489796,2281.2868599642816,1
book_132.png,184.9303673469388,156.44769795918367,168.65072653061225,60.43916623425668,43.454081632653065,3573.6910997289738,53.01609795918368,2863.2623420238897,1
book_133.png,212.37639183673468,219.08249795918368,217.0705632653061,55.87259428343812,39.459428571428575,3339.983917218462,26.483028571428573,2580.985764857709,0
book_134.png,139.93879183673468,113.86302040816328,144.49902040816326,60.51952595960037,33.73285714285714,3946.4907244581127,85.72857959183673,1206.6957488848975,1
book_135.png,229.1184,233.1927673469388,218.7090448979592,48.6164810308542,13.840775510204082,3665.307638960981,34.66494693877551,636.843557974777,0
book_136.png,225.2655918367347,214.49531428571427,197.97275102040817,55.19169300774914,14.74004081632653,3929.811650822314,45.05654693877551,422.0164451171345,0
book_137.png,216.1022758902988,216.2604093327876,216.06681129758493,53.07385995347297,21.02210397052804,3137.8239435339383,28.33373720835039,744.3137735302934,0
book_138.png,221.05087346938777,206.78669387755104,196.31779591836732,61.47637070790947,15.306244897959184,4545.427070409372,45.61909387755102,520.3657810186422,0
book_139.png,159.82263673469387,201.6401306122449,79.03155102040816,44.596532079719225,19.253020408163263,7031.413595506199,168.3868244897959,543.618260485531,1
book_14.png,150.9362857142857,145.19937142857142,128.45514285714285,110.09402130650376,10.02930612244898,12578.439973724806,50.36695510204082,821.3596969510037,1
book_140.png,203.5270693877551,213.45940408163264,232.3917551020408,34.78579236431536,13.389061224489796,1357.2481292839905,38.38677551020408,245.19889189877543,0
book_141.png,194.37233469387755,171.68072653061225,184.90702040816328,96.49716326912149,10.279102040816326,9764.452505033274,70.31108571428571,988.7891755099376,1
book_142.png,143.39222040816327,123.59735510204082,130.69450612244898,78.68453169894606,21.990367346938772,7774.897870257764,135.68212244897958,653.1391918313368,1
book_143.png,178.3465387755102,195.88764081632647,182.65688163265307,53.04945067833788,15.982775510204082,3935.303576609561,73.28138775510205,520.8336374427322,0
book_144.png,218.73578775510205,192.0943428571429,120.19128979591837,52.98311910094295,19.627714285714287,6627.655023848389,123.63829387755102,627.0371028388172,1
book_145.png,176.00627755102042,169.08728163265306,122.79571428571428,72.94118015592889,21.848816326530613,7094.28274113863,111.92431020408164,497.9412571787755,1
book_146.png,196.2824897959184,138.89059591836735,147.73004897959183,69.39755117945366,27.54416326530612,6820.544328885512,118.74324897959184,539.9003367479551,1
book_147.png,152.3072163265306,173.26989387755103,174.5525142857143,63.62936266156766,26.199428571428573,4174.313925344877,54.990204081632655,920.8169071592836,1
book_148.png,177.7507836734694,139.54584489795917,125.21389387755102,56.04570977816865,31.42016326530612,5242.530847561508,121.33464489795918,679.2918729443398,1
book_149.png,218.7311673469388,181.40512653061225,183.9165142857143,45.52715134807895,17.999877551020408,3825.6868039764113,79.02184489795918,300.27998295270305,0
book_15.png,244.20928163265307,213.9490040816327,152.08115102040816,39.52265517216835,10.628816326530613,4115.166875357038,98.15822040816326,540.5164324658725,0
book_150.png,103.05377142857142,94.32384489795918,88.6289224489796,40.42951766247928,16.973632653061223,3160.3864378797653,151.04329795918366,395.4726914908121,1
book_151.png,133.5009142857143,135.58162448979593,121.43017142857144,57.80047291115145,27.62326530612245,4016.403289986588,91.99822040816326,475.1097985239483,1
book_152.png,170.89364081632652,169.6718775510204,150.70160816326532,82.08007114630927,33.73077551020408,7786.630120470329,68.07208163265307,1323.5963631432903,1
book_153.png,129.54814693877552,168.2368244897959,174.54790204081633,60.83640880534558,39.10763265306122,5816.830537341079,115.03711836734692,1745.774389835902,1
book_154.png,169.74322448979592,119.48725714285716,153.42128163265306,77.61910891063424,40.12555102040816,6359.679653123931,120.32847346938776,1247.5620684477467,1
book_155.png,210.33420408163263,139.7819836734694,150.06017142857144,56.266387952335855,27.26522448979592,6378.778196767526,142.64594285714287,675.2221951549521,1
book_156.png,152.83019591836734,181.70248163265308,163.9041224489796,55.74638256713927,24.24269387755102,6477.855753020954,129.29515102040816,756.9501142563265,1
book_157.png,149.67311020408164,164.12634285714284,137.68631020408162,63.49555371498394,24.879673469387757,7308.0255366631645,143.32937142857142,853.4434245844898,1
book_158.png,179.10139591836736,174.8773469387755,164.32914285714287,67.89362416047804,26.189020408163262,7139.491227013516,106.43377959183674,863.0646304908955,1
book_159.png,157.6052,183.8738775510204,132.58003265306124,56.60268218593208,23.278897959183677,6887.316180483457,137.1733306122449,781.4910135360267,1
book_16.png,247.3083836734694,246.69302857142856,234.3626775510204,35.28306085674788,6.663306122448979,2131.8058033841376,15.391110204081633,725.3464489795919,0
book_160.png,131.4554775510204,160.48768163265305,196.73503673469384,61.52589938059029,25.456285714285716,4820.708523502311,105.3219836734694,571.5197057959183,1
book_161.png,213.7043918367347,157.8573387755102,116.91644081632651,67.1605616072234,29.95885714285714,8021.78546633143,125.1811836734694,892.2656997783588,1
book_162.png,187.41833469387757,135.45150204081634,111.23496326530612,74.2095909907541,33.7994693877551,8628.204894854967,134.44550204081634,1069.1181782987755,1
book_163.png,118.8216401043176,173.14336134453782,160.38720370906984,56.12428757941942,19.053694581280787,7517.901224402551,179.50710518690235,981.5088499496828,1
book_164.png,205.27327346938776,200.79739591836736,174.15212244897958,59.736528795627535,17.444081632653063,4881.556182825571,69.11746938775511,726.5707616535775,0
book_165.png,221.1961469387755,193.3903836734694,169.2286530612245,33.34080987758138,24.975428571428573,2906.7408669010138,83.32454693877551,672.3534608885632,0
book_166.png,173.90022857142858,177.4767591836735,183.4908081632653,58.11127417970261,32.12167346938776,3827.366249392198,56.2458693877551,1067.1099542403333,0
book_167.png,218.24699591836736,208.41767346938772,160.71290612244897,41.9574505136247,24.77351020408163,2832.891389569095,79.83091428571429,887.9557947076052,0
book_168.png,169.7701841997544,146.99300040933278,158.71186246418338,72.97328207344982,18.729922226770363,5824.071139712994,107.5367171510438,483.5038734426128,1
book_169.png,220.7126448979592,208.68915102040816,167.1229632653061,41.62328862149416,26.207755102040817,3104.08663029968,86.50690612244898,934.3195361436734,0
book_17.png,175.6246775510204,218.08697142857145,158.24637551020407,47.66550522439202,16.501102040816328,4584.193268174081,80.36395918367347,603.8091506844817,0
book_170.png,199.0717224489796,131.36699591836734,124.36351020408163,80.42832148894709,20.22930612244898,8367.620721625037,128.33609795918366,609.0561946209746,1
book_171.png,200.76345306122448,206.1603346938776,177.45567346938776,40.09970315176462,24.59657142857143,2566.1214595233027,65.52897142857142,772.5997253661641,0
book_172.png,221.9269959183673,197.21169795918368,113.75829387755104,51.87359071225445,18.61812244897959,7691.084570601795,139.62142857142857,457.9562676220908,1
book_173.png,198.9191102040816,186.0413551020408,158.96693877551022,69.15622861865457,24.7110612244898,6255.555197645804,78.6786612244898,609.579246161033,1
book_174.png,172.85885714285715,157.97665306122448,130.65138775510204,70.70602693819782,25.47085714285714,6372.540937842381,92.5628163265306,527.5653226446315,1
book_175.png,197.51597551020407,189.3870612244898,138.37060408163265,47.86436540703125,22.454571428571427,5643.873723615597,122.07104489795918,577.8516112353185,1
book_176.png,213.7554448979592,188.4951918367347,143.02955918367346,48.07477976739189,20.021142857142856,6009.377663995734,119.6211918367347,602.0061223994002,1
book_177.png,143.81554285714284,160.22977959183677,126.41797551020407,42.02472172653441,21.7634693877551,5187.563488424149,148.46949387755103,651.9606973171844,1
book_178.png,185.15525714285715,167.22203265306123,145.73642448979592,59.427221905652296,16.60934693877551,5153.061795882084,104.74789387755102,371.8738760087297,1
book_179.png,117.0192,136.0908081632653,127.92059591836734,71.62678433263984,22.958326530612243,8626.29904423156,184.19986938775511,515.6734395502542,1
book_18.png,227.4152081632653,223.26736326530613,215.78527346938776,43.34929877055809,19.80673469387755,2476.367644753789,28.869820408163264,969.2012311250978,0
book_180.png,155.59940408163266,131.7503918367347,96.5801387755102,73.51691186162024,23.054081632653062,7910.548959301112,159.12648979591836,639.1094069787588,1
book_181.png,210.7798612244898,195.91168163265303,169.92182040816326,60.79980129012223,20.277183673469388,5104.834701790781,63.03382040816327,354.673016790404,0
book_182.png,228.09089795918368,193.1685224489796,172.23914285714287,58.37012369166403,18.491142857142854,5250.17805963459,82.65022857142857,392.557745958584,0
book_183.png,231.33461224489795,213.8336163265306,145.4353306122449,55.49913019003086,12.115102040816328,7469.389448751196,101.64930612244898,370.6578048796335,0
book_184.png,226.26691428571428,172.7565387755102,162.18962448979593,69.74427125517826,16.40742857142857,7473.344294104093,96.24912653061224,483.89367350663895,1
book_185.png,237.16742857142856,228.49233469387755,102.70323265306122,36.94539372286766,19.538204081632653,8845.647190621768,148.34817959183673,499.32469387695113,1
book_186.png,214.40697959183677,131.2361306122449,158.45416326530614,74.94424592627593,25.77893877551021,7618.404586747699,128.18981224489795,889.6910891899042,1
book_187.png,164.4680326530612,173.86646530612245,188.00029387755103,67.97509345791475,27.08204081632653,5881.516077566613,105.13995102040816,976.479875945756,1
book_188.png,231.45059591836736,191.5814857142857,170.77796734693877,65.3124063663464,18.031102040816325,5957.572456262771,78.97792653061225,484.0494366963099,0
book_189.png,220.7687836734694,188.24949387755103,187.5866612244898,68.36254593603974,14.55477551020408,5493.039455793233,67.13578775510204,350.82220408163266,0
book_19.png,174.22513469387755,90.84979591836736,91.34398367346938,103.16265400881936,10.77869387755102,14614.776748821409,124.30150204081632,504.4520652994586,1
book_190.png,208.16250612244897,170.24229387755102,159.19051428571427,68.77772786717996,13.576408163265306,6297.490967900589,93.87429387755104,436.95988923142016,1
book_191.png,212.52035102040816,208.3708897959184,195.55339591836736,50.9208144135432,9.717061224489797,4182.211156032958,59.11996734693878,172.01768163265305,0
book_192.png,225.0989387755102,208.42675918367348,193.0191346938776,63.02192109744483,9.588,4702.624098665822,55.42555918367347,186.6379755102041,0
book_193.png,209.31203265306124,195.75603265306123,172.4721142857143,67.73916990606283,14.867020408163263,7251.923600214103,96.79323265306122,357.43788504623063,1
book_194.png,245.47502857142857,227.15942857142855,212.1275918367347,38.22162472391396,4.729469387755102,1979.9826076786449,36.38829387755102,416.9117551020408,0
book_195.png,134.30022040816326,171.2146612244898,156.33389387755102,45.89258024068729,36.40151020408163,3962.911246772179,120.05328979591836,749.8160660458142,1
book_196.png,188.9998775510204,180.85007346938772,113.15825306122449,36.403133732839706,37.72334693877552,4101.648316330974,139.10044081632654,716.1355858266389,1
book_197.png,239.54433469387757,235.73830204081636,232.4589387755102,33.86753675610216,12.75,1529.046606853448,14.879020408163266,516.8508630744523,0
book_198.png,208.32629387755105,208.8290448979592,200.6399346938776,57.53559490911768,28.191551020408163,3781.1356504882897,41.29192653061224,2540.95948637641,0
book_199.png,212.6692326530612,154.94881632653062,177.80540408163264,77.06048301932977,19.846285714285717,7026.635161196696,72.13077551020409,708.0585729718617,1
book_2.png,221.61555102040816,231.08737959183676,225.01789387755105,46.90559194734066,19.47991836734694,3182.6216720877355,39.2373387755102,522.9494166966431,0
book_20.png,230.2247346938776,198.93595102040817,202.2161632653061,64.73545318569276,12.56473469387755,4793.313479495425,44.72985306122449,637.4640567269639,0
book_200.png,177.8740163265306,178.23035102040816,178.67435918367346,67.17270875460562,19.20097959183673,5329.25316477219,56.89351020408164,494.56853877524367,1
book_201.png,249.3208244897959,91.80874285714286,92.27395918367348,75.67741958715423,4.498408163265306,13121.218135942436,164.53084081632653,200.8542401958517,1
book_202.png,201.2671142038477,199.2564306180925,196.61070814572247,58.60024071620571,24.88415882112157,5141.563659785858,78.80059762586983,1127.1818611157812,0
book_203.png,159.9781224489796,139.227493877551,131.89953469387754,80.90755264066745,19.89208163265306,7261.0784422219585,97.0152163265306,689.0822603431906,1
book_204.png,153.9988326530612,149.60994285714287,164.0865142857143,78.83586724455975,16.499020408163265,5848.339324337608,58.12706122448979,521.5564649312786,1
book_205.png,229.8102693877551,163.19035918367348,208.92071836734692,54.83127624088356,23.03118367346939,3638.21390945828,80.32577959183673,716.1740955851728,0
book_206.png,186.90846530612245,171.9058530612245,163.89042448979592,68.55366030931522,24.13444897959184,5729.381536366804,89.93954285714285,884.14947429631,1
book_207.png,210.7933306122449,213.3690775510204,142.67752653061223,50.33633404711939,25.86844897959184,6659.438889287509,108.02329795918368,1103.0611474285715,1
book_208.png,206.92034285714288,198.86751020408164,186.6038775510204,65.09574018966794,21.87587755102041,4978.9665043293535,54.32755918367347,803.9411428571428,0
book_209.png,247.87868571428567,222.0076897959184,219.30782857142856,50.416378875844536,11.832,3435.8783146348264,30.85132244897959,1084.459069387755,0
book_21.png,233.7878448979592,226.9842857142857,214.99177959183675,48.76889477348998,12.24,2503.573459453072,36.03250612244898,704.1258037135195,0
book_210.png,209.9288326530612,192.4509551020408,189.90330612244895,63.67779188074257,26.15779591836735,4842.546698945505,57.29408979591837,784.0896869405082,0
book_211.png,97.6626693877551,150.92835102040817,181.830906122449,85.19759222676554,11.461469387755102,8865.34292272593,158.02824489795918,568.4963183592836,1
book_212.png,179.3920163265306,223.67691428571428,239.35417959183675,41.31618941764921,10.464367346938776,2734.874163061236,70.38366530612245,732.9133959183007,0
book_213.png,237.3048897959184,234.23592653061223,226.56305306122448,45.3027190334069,25.639469387755103,2596.864807588128,11.325665306122447,2074.851053058825,0
book_214.png,185.9490367346939,198.87724897959183,211.25795918367348,40.90890093859687,16.444897959183674,2651.9419615352863,64.97770612244898,501.47474633276136,0
book_215.png,233.83929795918368,215.60937959183676,174.09558367346938,35.54312415260576,12.745836734693878,2768.430598653643,69.51151020408163,581.8501569212161,0
book_216.png,239.7686693877551,238.1184,235.06618775510205,41.16471220329991,19.086489795918368,1899.1018996375508,11.212514285714288,1288.5430069910208,0
book_217.png,187.9627673469388,100.18178775510204,148.5581306122449,46.03002283171944,33.45391836734694,4330.942050355012,134.3957142857143,874.91420048873,1
book_218.png,183.53032653061223,185.40354285714287,155.09765714285714,55.37364990137924,42.42575510204082,4524.837204756952,83.97382040816326,867.2990319196334,1
book_219.png,107.63206530612244,134.8855673469388,164.78411428571428,64.65505041122363,20.039877551020407,5986.540341248214,158.6908081632653,754.2138136419159,1
book_22.png,237.2843673469388,226.2963183673469,159.77911020408163,40.84292197263692,11.894448979591838,4549.371975505575,97.6712163265306,707.4112326530612,0
book_220.png,138.84217142857142,180.36241632653065,168.37951836734695,55.21337977614942,19.763020408163264,8567.109235786504,171.53273469387756,458.06926160206586,1
book_221.png,231.15534693877552,154.14273469387754,178.5369387755102,50.44475006353513,29.10122448979592,3857.333987993152,96.60904489795918,811.2039471820076,0
book_222.png,213.94178775510204,151.03010612244898,189.8220897959184,49.3215729318845,27.904285714285717,3130.56733039997,89.57116734693878,651.8623894441316,0
book_223.png,161.76924897959185,119.34689795918368,135.16143673469386,85.832250947498,37.17379591836735,8381.939411378475,119.03199183673468,1657.7238586325032,1
book_224.png,183.84275918367348,147.33583673469388,175.68830204081632,68.02601213907508,49.53244897959184,4840.034730858254,86.13567346938775,1760.6812415900706,1
book_225.png,198.7112897959184,205.0594775510204,121.42742040816329,53.464736755571806,11.71334693877551,6521.078019408327,110.38902040816326,397.8419999999334,1
book_226.png,194.00100408163263,121.59314285714284,111.41882448979592,93.33283817583096,16.20134693877551,11040.402099218503,133.55271836734693,1433.6144565158518,1
book_227.png,184.96618775510203,141.04712653061225,132.82835918367346,88.92444343190161,20.064857142857143,9164.286877330554,104.54060408163264,779.2317469387087,1
book_228.png,161.18961632653065,203.51675102040812,220.5086775510204,56.98712489318826,24.84220408163265,4332.357433172111,86.3202612244898,695.2466142661225,0
book_229.png,160.84174693877551,163.71497142857143,165.8410448979592,75.0872122022328,33.94934693877551,5618.889605974727,27.638220408163264,2093.422582933045,1
book_23.png,218.0778775510204,213.31831836734693,199.72097142857143,61.22402089458046,14.24461224489796,4254.823674645868,30.735551020408163,596.1224662040817,0
book_230.png,147.42940408163264,166.45391020408164,174.41987755102042,84.57045830476238,18.054,7552.54948222403,73.42430204081633,935.6524571404584,1
book_231.png,233.1121469387755,234.2290857142857,233.2540163265306,52.97719440747654,18.22469387755102,2851.652382435289,3.631926530612245,1412.7812404708704,0
book_232.png,211.1522612244898,161.9967755102041,146.16182857142857,83.97809031764982,11.290775510204082,9275.641782256942,92.82190204081633,412.874473252878,1
book_233.png,160.4849142857143,142.54539591836735,134.1313632653061,89.08298958697559,20.298,8460.648869892915,70.21900408163265,1226.437893604598,1
